sku,shortEmb,longEmb
38601095,"תרכיז נוזלי קוטל עשבים בעל פעילות סיסטמית המיועד להדברת עשבים קיימים למעט נזמית, סרפד, חלמית, ינבוט והגא.","תרכיז נוזלי קוטל עשבים בעל פעילות סיסטמית המיועד להדברת עשבים קיימים למעט נזמית, סרפד, חלמית, ינבוט והגא. טייפון נקלט על ידי עלוות הצמח ומובל לחלקי הצמח השונים כולל חלקים תת קרקעיים. מהירות התגובה לתכשיר תלויה בגורמי מזג אויר ומצבו של העשב המודבר. לאחר ריסוס עשבים רב שנתיים יש להימנע לפחות במשך 7 ימים לפחות מעיבודי קרקע הפוגעים בעשבים בשטח המטופל. תוצאות הדברה ניתן לראות תוך 2 - 6 שבועות מיום הטיפול, בהתאם למזג האוויר ומצב הצימוח."
38601097,"תרכיז נוזלי קוטל עשבים בעל פעילות סיסטמית המיועד להדברת עשבים קיימים למעט נזמית, סרפד, חלמית, ינבוט והגא.","תרכיז נוזלי קוטל עשבים בעל פעילות סיסטמית המיועד להדברת עשבים קיימים למעט נזמית, סרפד, חלמית, ינבוט והגא. טייפון נקלט על ידי עלוות הצמח ומובל לחלקי הצמח השונים כולל חלקים תת קרקעיים. מהירות התגובה לתכשיר תלויה בגורמי מזג אויר ומצבו של העשב המודבר. לאחר ריסוס עשבים רב שנתיים יש להימנע לפחות במשך 7 ימים לפחות מעיבודי קרקע הפוגעים בעשבים בשטח המטופל. תוצאות הדברה ניתן לראות תוך 2 - 6 שבועות מיום הטיפול, בהתאם למזג האוויר ומצב הצימוח."
38601102,"כל פט הינה אבקה להדברת פרעושים וקרציות בכלבים בלבד, המיועדת לאיבוק סביבתם להדברת טפילים חיצונים.","כל פט הינה אבקה להדברת פרעושים וקרציות בכלבים בלבד, המיועדת לאיבוק סביבתם להדברת טפילים חיצונים. הרכב: 2% פרמתין. אמצעי זהירות: נא להמנע מגע התכשיר עם העור, הפנים והעיניים. אין לעשן, לאכול או לשתות בזמן הטיפול בתכשיר. יש להשתמש בכפפות גומי או ניילון בעת הטיפול בתכשיר וללבוש בגדי עבודה ארוכים. יש להתרחץ במים וסבון לאחר גמר האיבוק. במקרה של מגע עם החומר יש לרחוץ היטב את הידיים. במקרה של מגע עם העיניים יש לשטוף היטב בכמות מים במשך 15 דקות. במקרה של שאיפת התכשיר יש להעביר הנפגע לאוויר הפתוח. במקרה של בליעה יש לפנות לרופא ול הערות: רעיל לדגים. נא להמנע מזיהום אקווריום ובריכות דגים. התכשיר עשוי לגרום לגירוי במגע עם העור, ועשוי לפגוע בעיניים, במערכת הנשימה, הלב וכלי הדם."
38601104,"כל פט הינה אבקה להדברת פרעושים וקרציות בכלבים בלבד, המיועדת לאיבוק סביבתם להדברת טפילים חיצוניים.","כל פט הינה אבקה להדברת פרעושים וקרציות בכלבים בלבד המיועדת לאיבוק סביבתם להדברת טפילים חיצוניים. הרכב: 2% פרמתין. אמצעי זהירות: נא להמנע מגע התכשיר עם העור, הפנים והעיניים. אין לעשן, לאכול או לשתות בזמן הטיפול בתכשיר. יש להשתמש בכפפות גומי או ניילון בעת הטיפול בתכשיר וללבוש בגדי עבודה ארוכים. יש להתרחץ במים וסבון לאחר גמר האיבוק. במקרה של מגע עם החומר יש לרחוץ היטב את הידיים. במקרה של מגע עם העיניים יש לשטוף היטב בכמות מים במשך 15 דקות. במקרה של שאיפת התכשיר יש להעביר הנפגע לאוויר הפתוח. במקרה של בליעה יש לפנות לרופא ול הערות: רעיל לדגים. נא להמנע מזיהום אקווריום ובריכות דגים. התכשיר עשוי לגרום לגירוי במגע עם העור, ועשוי לפגוע בעיניים, במערכת הנשימה, הלב וכלי הדם."
38601210,משחה PA להלבנת גזעי עצים ולמניעת מכות שמש. לובן הינו תכשיר ייחודי המיועד למריחה/ריסוס על הגזע לאחר נטיעה. התכשיר מגן על השתיל כנגד מכות שמש. התכשיר בעל כושר הדבקה גבוה ובטיחות גבוהה לגידול. עמיד בפני המטרה וגשמים. מכיל: 6% אבץ (מתכת).,משחה PAמכיל: 6% אבץ (מתכת)תכשיר להלבנה גזעי עצים למניעת מכות שמשלובן הינו תכשיר ייחודי המיועד למריחה/ריסוס על הגזע לאחר נטיעה. התכשיר מגן על השתיל כנגד מכות שמש. התכשיר בעל כושר הדבקה גבוה ובטיחות גבוהה לגידול.
38601250,תכשיר להלבנת גזעי עצים למניעת מכות שמש.,תכשיר להלבנת גזעי עצים למניעת מכות שמש. בעל כושר הדבקה גבוה בטיחותי לגידול עמיד במי הגשמים ומי המטרה וטפטוף אינו רעיל לדבורים. תוצרת תפזול ישראל מכיל 6% אבץ (מתכת) nשקל 1.25 קילו
38601310,קוטל חרקים סיסטמי להדברת מזיקים בגידולים שונים,קוטל חרקים סיסטמי להדברת מזיקים בגידולים שונים. מפיסטו הינו תכשיר סיסטמי מקבוצת הכלורוניקוטיניל המיועד להדברת מזיקים שונים. התכשיר פועל כרעל קיבה ומגע. לתכשיר רעילות נמוכה יחסית לבעלי דם חם.
38601337,נקטק הינה משחת עצים המיועדת לטיפול בפצעי שבר וגיזום במטעים.,"נקטק הינה משחת עצים המיועדת לטיפול בפצעי שבר וגיזום במטעים. המשחה מורשת בגידולים תפוח, אפרסמון, אפרסק, משמש ושזיף. התכשיר מכיל IMAZALIL &ndash; חומר סיסטמי לטיפול במחלות שיכולות לחדור דרך פצע הגיזום."
38601342,"תרכיז מתחלב קוטל עשבים המונע הצצה של מיני עשבים חד- שנתיים בגידולי מטע, ירקות ופרחים.","תרכיז מתחלב קוטל עשבים המונע הצצה של מיני עשבים חד- שנתיים בגידולי מטע, ירקות ופרחים. סטאר מונע הצצת מרבית סוגי העשבים החד- שנתיים, רחבי עלים ודגניים. עשבים ממשפחת המורכבים, סוככיים וקטניות גדולות זרע מגלים רגישות בינונית לתכשיר ולא ניתן למנוע הצצתם במינונים הנמוכים מ-500 סמק/ דונם. נבטי עשבים רעים רגישים תכשיר ונצרבים כדי קטילה מוחלטת. תגובת הצמח למגע תלויה במין הצמח ובגילו. לדוגמא: חלמית, עשנן, ירבוז ורגלה, הינם בעלי רגישות גבוהה במיוחד לתכשיר. רגישותם של דגניים ומורכבים נמוכה יותר. עשבים רב שנתיים, כגון חבלבל, ינבוט וחמציץ נצרבים בלבד."
38601382,"תרכיז נוזלי קוטל עשבים כללי הנקלט דרך העלווה. מיועד להדברת עשבים בפרדס, במטע, בכרם ובשטחי בור.","תרכיז נוזלי קוטל עשבים כללי הנקלט דרך העלווה. מיועד להדברת עשבים בפרדס, במטע, בכרם ובשטחי בור. התכשיר הינו קוטל עשבים כללי לא בררני, הקוטל במגע צמחיה חד שנתית ורב שנתית קיימת. התכשיר אינו מונע הצצה של עשבים רעים או צמחי תרבות. קליטת התכשיר מתבצעת דרך חלקי הצמח הירוקים, אין קליטה דרך מערכת השורשים. עשבים רב שנתיים מרססים בשיא צמיחתם, במשך או בסמוך לפריחתם. עשבים חד שנתיים מרססים בגמר הצצה. להשגת יעילות מרבית דרוש שטח עלווה מספיק לקליטת התכשיר. הדברה מרבית מושגת תוך 7 עד 10 ימים מהריסוס, בהתאם לתנאי מזג האוויר וחיוניות הצמחים. בתנאי טמפ גבוהים ניתן לצפות לפעילות מהירה יותר."
38601384,תרכיז רחיף להדברת מזיקים מוצצים שונים.,תרכיז רחיף להדברת מזיקים מוצצים שונים. תכשיר סיסטמי מקבוצת כלורוניקוטינואידים להדברת מזיקים מוצצים שונים. פועל כרעל קיבה ומגע.
38601385,"תרכיז נוזלי קוטל עשבים כללי הנקלט דרך העלווה. מיועד להדברת עשבים בפרדס, במטע, בכרם ובשטחי בור.","תרכיז נוזלי קוטל עשבים כללי הנקלט דרך העלווה. מיועד להדברת עשבים בפרדס, במטע, בכרם ובשטחי בור. התכשיר הינו קוטל עשבים כללי לא בררני, הקוטל במגע צמחיה חד שנתית ורב שנתית קיימת. התכשיר אינו מונע הצצה של עשבים רעים או צמחי תרבות. קליטת התכשיר מתבצעת דרך חלקי הצמח הירוקים, אין קליטה דרך מערכת השורשים. עשבים רב שנתיים מרססים בשיא צמיחתם, במשך או בסמוך לפריחתם. עשבים חד שנתיים מרססים בגמר הצצה. להשגת יעילות מרבית דרוש שטח עלווה מספיק לקליטת התכשיר. הדברה מרבית מושגת תוך 7 עד 10 ימים מהריסוס, בהתאם לתנאי מזג האוויר וחיוניות הצמחים. בתנאי טמפ גבוהים ניתן לצפות לפעילות מהירה יותר."
38601387,תרכיז רחיף להדברת מזיקים מוצצים שונים,תרכיז רחיף להדברת מזיקים מוצצים שונים. תכשיר סיסטמי מקבוצת כלורוניקוטינואידים להדברת מזיקים מוצצים שונים. פועל כרעל קיבה ומגע.
38601392,תרכיז רחיף להדברת מזיקים מוצצים שונים.,תרכיז רחיף להדברת מזיקים מוצצים שונים. תכשיר סיסטמי מקבוצת כלורוניקוטינואידים להדברת מזיקים מוצצים שונים. פועל כרעל קיבה ומגע.
